,created_date,job_title,company,salary,address,time,link_description,min_salary,max_salary,salary_unit,position,level,city,district
618,2023-08-01,Thực Tập Sinh Marketing (Có Lương),CÔNG TY CỔ PHẦN SMILETECH CÔNG NGHỆ SỐ,Trên 3 triệu,Hà Nội: Bắc Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-sinh-marketing-co-luong/1071417.html?ta_source=JobSearchList_LinkDetail,3,3,million VND,MARKETING,INTERN,Hà Nội, Bắc Từ Liêm
619,2023-08-01,Junior .Net Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ JUST-IN-TIME SOLUTIONS,Thoả thuận,Hà Nội: Thanh Xuân,Còn 16 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/junior-net-developer/909797.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,JUNIOR,Hà Nội, Thanh Xuân
620,2023-08-01,"Middle/Senior Backend .Net Devs (C#, Sql)",Công ty cổ phần tập đoà n Vmed,25 - 35 triệu,Hồ Chí Minh: Quận 1,Còn 47 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/middle-senior-backend-net-devs-c-sql/1071299.html?ta_source=JobSearchList_LinkDetail,25,35,million VND,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh, Quận 1
621,2023-08-01,Lập Trình Viên Microsoft Powerapps,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ MIGI,15 - 25 triệu,Hà Nội: Cầu Giấy,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-microsoft-powerapps/1071104.html?ta_source=JobSearchList_LinkDetail,15,25,million VND,OTHER,UNKNOWN,Hà Nội, Cầu Giấy
622,2023-08-01,Software Developer (Remote),OptiRisk Systems,"1,000 - 2,000 USD",Hà Nội: Hồ Chí Minh,Còn 16 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/software-developer-remote/1071245.html?ta_source=JobSearchList_LinkDetail,"1,000","2,000",USD,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Hồ Chí Minh
623,2023-08-01,Chuyên Viên Kiểm Thử Phần Mềm,CÔNG TY CỔ PHẦN CÔNG NGHỆ FLYER,Tới 17 triệu,Hà Nội: Cầu Giấy,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-kiem-thu-phan-mem/1072428.html?ta_source=JobSearchList_LinkDetail,,17,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Cầu Giấy
625,2023-08-01,Thực Tập Sinh Lập Trình Web,ShopDunk - Công ty CP HESMAN,Thoả thuận,Hà Nội: Thanh Xuân,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-web/1072331.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,INTERN,Hà Nội, Thanh Xuân
626,2023-08-01,"Fullstack (C/C++, C#, Python) Engineer",FPT Software,Thoả thuận,Hà Nội,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/fullstack-c-c-c-python-engineer/1069712.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội,
627,2023-08-01,Chuyên Viên Data Engineer Từ 3 Yoe ( Tiếng Anh Giao Tiếp Tốt ) Offer Upto $2000,Công Ty Cổ Phần Công Nghệ VMO Holdings,Thoả thuận,Hà Nội: Cầu Giấy,Còn 16 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-data-engineer-tu-3-yoe-tieng-anh-giao-tiep-tot-offer-upto-2000/1072395.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,DATA_ENGINEER,UNKNOWN,Hà Nội, Cầu Giấy
628,2023-08-01,Java Developer (Junior/Senior),TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Tới 40 triệu,Hà Nội: Cầu Giấy,Còn 18 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/java-developer-junior-senior/909831.html?ta_source=JobSearchList_LinkDetail,,40,million VND,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Cầu Giấy
629,2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Công ty Cổ phần Công nghệ và Truyền thông Xtel,"Tá»›i 1,000 USD",Hà Nội: Cầu Giấy,Còn 17 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst/479070.html?ta_source=JobSearchList_LinkDetail,,"1,000",USD,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Cầu Giấy
630,2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Công ty Cổ phần Công nghệ và Truyền thông Xtel,"Tá»›i 1,500 USD",Hà Nội,Còn 17 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst/490768.html?ta_source=JobSearchList_LinkDetail,,"1,500",USD,BUSINESS_ANALYST,UNKNOWN,Hà Nội,
631,2023-08-01,Automation Test - T4035,Công ty TNHH CMC GLOBAL,Thoả thuận,Hà Nội: Cầu Giấy,Còn 17 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/automation-test-t4035/1072382.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,QA_TESTER,UNKNOWN,Hà Nội, Cầu Giấy
632,2023-08-01,IT Helpdesk In Vtk Industrial Park ( Hưng Yên Province),Công Ty Cổ Phần Quốc Tế World Star (Wsi),Thoả thuận,Hưng Yên: Văn Giang: Hà Nội: Nam Từ Liêm,Còn 16 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-helpdesk-in-vtk-industrial-park-hung-yen-province/1072195.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,IT_SUPPORT,UNKNOWN,Hưng Yên, Văn Giang
633,2023-08-01,Nhân Viên Kỹ Thuật (Mức Lương 8 -15 Triệu),Công ty CP XD và TM công nghệ contech,8 - 15 triệu,Hà Nội: Hoà ng Mai,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-muc-luong-8-15-trieu/1072330.html?ta_source=JobSearchList_LinkDetail,8,15,million VND,OTHER,UNKNOWN,Hà Nội, Hoà ng Mai
634,2023-08-01,Senior .Net (Từ 5-12 Năm Kinh Nghiệm),DXC Technology Vietnam,Thoả thuận,Hồ Chí Minh: Tân Bình,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-net-tu-5-12-nam-kinh-nghiem/1072019.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh, Tân Bình
635,2023-08-01,Fresher Tester - 06 Tháng Kinh Nghiệm - Offer Up To 10 Triệu/Tháng,CÔNG TY CỔ PHẦN CÔNG NGHỆ QUỐC TẾ MH SOLUTION,Tới 10 triệu,Hà Nội: Cầu Giấy,Còn 16 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/fresher-tester-06-thang-kinh-nghiem-offer-up-to-10-trieu-thang/775936.html?ta_source=JobSearchList_LinkDetail,,10,million VND,QA_TESTER,FRESHER,Hà Nội, Cầu Giấy
636,2023-08-01,Devops Engineer,Công ty TNHH VNTRIP.VN,Tới 25 triệu,Hà Nội: Tây Hồ,Còn 16 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/devops-engineer/1044370.html?ta_source=JobSearchList_LinkDetail,,25,million VND,DEVOPS_ENGINEER,UNKNOWN,Hà Nội, Tây Hồ
637,2023-08-01,Nhân Viên Hệ Thống Mạng - Lương Lên Đến 13 Triệu,Công ty cổ phần bệnh viện Thái Thịnh,Tới 13 triệu,Hà Nội: Thanh Trì,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-he-thong-mang-luong-len-den-13-trieu/1022152.html?ta_source=JobSearchList_LinkDetail,,13,million VND,OTHER,UNKNOWN,Hà Nội, Thanh Trì
638,2023-08-01,Senior Fullstack Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ RIO VIỆT NAM,"Tá»›i 1,500 USD",Hồ Chí Minh: Quận 1,Còn 17 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-fullstack-developer/1072326.html?ta_source=JobSearchList_LinkDetail,,"1,500",USD,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh, Quận 1
639,2023-08-01,Lập Trình Viên Microsoft Powerapps,Công ty TNHH Giải pháp Công nghệ MIGI - MIGITEK,15 - 25 triệu,Hà Nội: Cầu Giấy,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-microsoft-powerapps/1071089.html?ta_source=JobSearchList_LinkDetail,15,25,million VND,OTHER,UNKNOWN,Hà Nội, Cầu Giấy
640,2023-08-01,"Business Analyst $1,200 - $2,000 Gross",Văn phòng đại diện Mobile Health Pte. Ltd. tại thà nh phố Hà Nội,"1,200 - 2,000 USD",Hà Nội: Đống Đa,Còn 31 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-analyst-1-200-2-000-gross/1072209.html?ta_source=JobSearchList_LinkDetail,"1,200","2,000",USD,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Đống Đa
641,2023-08-01,Digital Marketing,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ GADGET,Thoả thuận,Hà Nội: Hà Đông,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/digital-marketing/1071486.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,MARKETING,UNKNOWN,Hà Nội, Hà Đông
642,2023-08-01,Senior Manual Tester - Ta 130 - HÃ  Ná»™i,Ngân Hà ng TMCP Việt Nam Thịnh Vượng (VPBank),Tới 25 triệu,Hà Nội: Đống Đa,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-manual-tester-ta-130-ha-noi/1072239.html?ta_source=JobSearchList_LinkDetail,,25,million VND,QA_TESTER,SENIOR,Hà Nội, Đống Đa
643,2023-08-01,Senior IT Comtor Korean - Upto 1800$,Công ty Cổ Phần Rikkeisoft,Tới 40 triệu,Hà Nội,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-it-comtor-korean-upto-1800/1035341.html?ta_source=JobSearchList_LinkDetail,,40,million VND,OTHER,SENIOR,Hà Nội,
644,2023-08-01,Middle/ Senior Reactjs Developer,CÔNG TY TNHH MTV AUSTRAX TECHNOLOGIES VIETNAM,Thoả thuận,Hồ Chí Minh: Phú Nhuận,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/middle-senior-reactjs-developer/1071915.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh, Phú Nhuận
645,2023-08-01,Business Development Executive,CÔNG TY CỔ PHẦN CQ TDT ASIA,"Tá»›i 1,000 USD",Hà Nội: Cầu Giấy,Còn 17 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-development-executive/1072304.html?ta_source=JobSearchList_LinkDetail,,"1,000",USD,OTHER,UNKNOWN,Hà Nội, Cầu Giấy
646,2023-08-01,Business Analyst - Lương Cứng Upto 30M,Công ty cổ phần dịch vụ và truyền thông Mobi Next,Tới 30 triệu,Hà Nội: Cầu Giấy,Còn 16 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-analyst-luong-cung-upto-30m/1072098.html?ta_source=JobSearchList_LinkDetail,,30,million VND,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Cầu Giấy
647,2023-08-01,Android Software Development (Bsp),Cty TNHH Thundersoft Việt Nam,Thoả thuận,Hà Nội: Từ Liêm,Còn 35 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/android-software-development-bsp/1072294.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Từ Liêm
648,2023-08-01,Nhân Viên Phát Triển Tool Trong Cad,Công ty TNHH transcosmos Việt Nam,15 - 25 triệu,Hà Nội: Hai Bà Trưng,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-phat-trien-tool-trong-cad/1072264.html?ta_source=JobSearchList_LinkDetail,15,25,million VND,OTHER,UNKNOWN,Hà Nội, Hai Bà Trưng
649,2023-08-01,Lập Trình Viên (Mễ Trì - Hà Nội),Hương Việt Group,20 - 25 triệu,Hà Nội: Nam Từ Liêm,Còn 16 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-me-tri-ha-noi/1034527.html?ta_source=JobSearchList_LinkDetail,20,25,million VND,OTHER,UNKNOWN,Hà Nội, Nam Từ Liêm
650,2023-08-01,Scrum Master,Công ty Cổ phần Công nghệ KiotViet,Tới 35 triệu,Hà Nội: Hoà n Kiếm,Còn 24 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/scrum-master/1077027.html?ta_source=JobSearchList_LinkDetail,,35,million VND,PROJECT_MANAGER,UNKNOWN,Hà Nội, Hoà n Kiếm
651,2023-08-01,"Nhân Viên Kỹ Thuật Phần Cứng - Mạng, Lương 7-12 Triệu + Phụ Cấp",Công ty cổ phần dịch vụ Golf Việt Nam,7 - 12 triệu,Hà Nội: Cầu Giấy: Hồ Chí Minh: Thủ Đức,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-phan-cung-mang-luong-7-12-trieu-phu-cap/1076951.html?ta_source=JobSearchList_LinkDetail,7,12,million VND,OTHER,UNKNOWN,Hà Nội, Cầu Giấy
652,2023-08-01,.Net Developer (Middle/Senior),CÔNG TY TNHH AMARIS VIỆT NAM,Thoả thuận,Hồ Chí Minh,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/net-developer-middle-senior/905668.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh,
653,2023-08-01,Nhân Viên IT Web ( Lập Trình Viên ),CÔNG TY TNHH CUNG CỨNG NGỌC THIÊN,6 - 15 triệu,Bình Định: TP Quy Nhơn,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-it-web-lap-trinh-vien/1075406.html?ta_source=JobSearchList_LinkDetail,6,15,million VND,SOFTWARE_ENGINEER,UNKNOWN,Bình Định, TP Quy Nhơn
654,2023-08-01,"IT Support (English, Network, Ccna..)",Công Ty TNHH MTV Viễn Thông Quốc Tế FPT,Thoả thuận,Hà Nội: Ba Đình,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-support-english-network-ccna/1027409.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,IT_SUPPORT,UNKNOWN,Hà Nội, Ba Đình
655,2023-08-01,Junior .Net Developer,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,10 - 16 triệu,Hà Nội,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/junior-net-developer/563200.html?ta_source=JobSearchList_LinkDetail,10,16,million VND,SOFTWARE_ENGINEER,JUNIOR,Hà Nội,
656,2023-08-01,IT Ná»™i Bá»™,Công ty TNHH Mageplaza,Tới 9 triệu,Hà Nội: Hà Đông,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-noi-bo/1076839.html?ta_source=JobSearchList_LinkDetail,,9,million VND,OTHER,UNKNOWN,Hà Nội, Hà Đông
657,2023-08-01,IT Ná»™i Bá»™,Công ty TNHH Avada Group (Mageplaza),Tới 9 triệu,Hà Nội: Hà Đông,Còn 29 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-noi-bo/1076849.html?ta_source=JobSearchList_LinkDetail,,9,million VND,OTHER,UNKNOWN,Hà Nội, Hà Đông
658,2023-08-01,.Net Developer - Up To 25 Triệu,CÔNG TY TNHH GIẢI PHÁP ECR VIỆT NAM,Tới 25 triệu,Hồ Chí Minh: Bình Thạnh,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/net-developer-up-to-25-trieu/929006.html?ta_source=JobSearchList_LinkDetail,,25,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Bình Thạnh
659,2023-08-01,Java Team Leader (Upto40M),Công ty TNHH Công nghệ số NGS,Tới 40 triệu,Hà Nội: Tây Hồ,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/java-team-leader-upto40m/1076795.html?ta_source=JobSearchList_LinkDetail,,40,million VND,SOFTWARE_ENGINEER,LEAD,Hà Nội, Tây Hồ
660,2023-08-01,Nhân Viên Kỹ Thuật Viễn Thông,Công ty Cổ phần viễn thông FPT,8 - 20 triệu,Hà Nội: Đống Đa,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-vien-thong/1076138.html?ta_source=JobSearchList_LinkDetail,8,20,million VND,OTHER,UNKNOWN,Hà Nội, Đống Đa
661,2023-08-01,Trưởng Nhóm IT Web,Công ty Cổ phần tư vấn Dịch vụ Đà o tạo AUM Việt Nam,Trên 15 triệu,Hà Nội: Cầu Giấy,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/truong-nhom-it-web/1076205.html?ta_source=JobSearchList_LinkDetail,15,15,million VND,SOFTWARE_ENGINEER,LEAD,Hà Nội, Cầu Giấy
662,2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Công ty Cổ phần Công nghệ eUp,15 - 30 triệu,Hà Nội: Thanh Xuân,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst/1047562.html?ta_source=JobSearchList_LinkDetail,15,30,million VND,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Thanh Xuân
663,2023-08-01,Backend/ Data Engineering Intern (Up To 11M),Crossian,Tới 11 triệu,Hà Nội: Hai Bà Trưng,Còn 23 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/backend-data-engineering-intern-up-to-11m/1076846.html?ta_source=JobSearchList_LinkDetail,,11,million VND,SOFTWARE_ENGINEER,INTERN,Hà Nội, Hai Bà Trưng
664,2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Ba),Công ty TNHH MTV Ứng Dụng Kỹ Thuật và Sản xuất,Thoả thuận,Hà Nội: Cầu Giấy,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba/748288.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Cầu Giấy
665,2023-08-01,Software Product Owner,Công ty TNHH Công Nghệ Phần Mềm Dayone,Thoả thuận,Hồ Chí Minh: Tân Bình,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/software-product-owner/1005861.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Tân Bình
666,2023-08-01,Lập Trình Viên Java Backend,CÔNG TY TNHH 1 THÀNH VIÊN ISOFHCARE,"600 - 1,500 USD",Hà Nội: Hai Bà Trưng,Còn 23 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-java-backend/462496.html?ta_source=JobSearchList_LinkDetail,600,"1,500",USD,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Hai Bà Trưng
667,2023-08-01,"Java Developer Từ 3 Năm Kinh Nghiệm - Dự Án Hà n Quốc - Không Yêu Cầu Tiếng Anh, Tiếng Hà n - Lương Up To 35 Triệu Gross",CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,Tới 35 triệu,Hà Nội: Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/java-developer-tu-3-nam-kinh-nghiem-du-an-han-quoc-khong-yeu-cau-tieng-anh-tieng-han-luong-up-to-35-trieu-gross/1076801.html?ta_source=JobSearchList_LinkDetail,,35,million VND,SOFTWARE_ENGINEER,MIDDLE,Hà Nội, Từ Liêm
668,2023-08-01,Product Owner (Upto 25M),Công ty CP công nghệ và truyền thông SAMO,Tới 25 triệu,Hà Nội: Thanh Xuân,Còn 29 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/product-owner-upto-25m/1076803.html?ta_source=JobSearchList_LinkDetail,,25,million VND,PRODUCT OWNER,UNKNOWN,Hà Nội, Thanh Xuân
669,2023-08-01,"Fresher Developer (C# .Net, Vuejs) Upto 6M",Công ty Cổ phần MISA,Tới 6 triệu,Hà Nội: Cầu Giấy,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/brand/congtycophanmisa/tuyen-dung/fresher-developer-c-net-vuejs-upto-6m-j1048859.html?ta_source=JobSearchList_LinkDetail,,6,million VND,SOFTWARE_ENGINEER,FRESHER,Hà Nội, Cầu Giấy
670,2023-08-01,IT Support / Helpdesk,Công ty CP Thời Trang Hạ Và ng,12 - 14 triệu,Hồ Chí Minh: Quận 2,Còn 22 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-support-helpdesk/1076579.html?ta_source=JobSearchList_LinkDetail,12,14,million VND,IT_SUPPORT,UNKNOWN,Hồ Chí Minh, Quận 2
671,2023-08-01,Kỹ Sư Cầu Nối,Công ty Cổ phần GEM,Thoả thuận,Hà Nội,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ky-su-cau-noi/990638.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hà Nội,
672,2023-08-01,".Net Developer ( C#, Asp.Net) - Up To 1400$",Kis Technology,"1,000 - 1,400 USD",Hà Nội: Nam Từ Liêm,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/net-developer-c-asp-net-up-to-1400/1076667.html?ta_source=JobSearchList_LinkDetail,"1,000","1,400",USD,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Nam Từ Liêm
673,2023-08-01,Thực Tập Sinh Tester,Công ty TNHH 1 thà nh viên công nghệ và truyền thông 3i,Thoả thuận,Hà Nội: Thanh Xuân,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-sinh-tester/406945.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,QA_TESTER,INTERN,Hà Nội, Thanh Xuân
674,2023-08-01,Thực Tập Sinh Lập Trình Android Native ( Java ),Công ty TNHH 1 thà nh viên công nghệ và truyền thông 3i,Thoả thuận,Hà Nội: Thanh Xuân,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-android-native-java/910732.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,INTERN,Hà Nội, Thanh Xuân
675,2023-08-01,Thực Tập Lập Trình IOS (Swift),Công ty TNHH 1 thà nh viên công nghệ và truyền thông 3i,Thoả thuận,Hà Nội: Thanh Xuân,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-lap-trinh-ios-swift/910813.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,MOBILE_DEVELOPER,INTERN,Hà Nội, Thanh Xuân
676,2023-08-01,Senior Automation Test Engineer,NashTech,Thoả thuận,Hà Nội: Cầu Giấy: Hồ Chí Minh: Tân Bình,Còn 24 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-automation-test-engineer/1076616.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,QA_TESTER,SENIOR,Hà Nội, Cầu Giấy
677,2023-08-01,Nhân Viên Phân Tích Sản Phẩm - Tt Ví Điện Tử,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Thoả thuận,Hà Nội: Đống Đa,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/brand/vnpay/tuyen-dung/nhan-vien-phan-tich-san-pham-tt-vi-dien-tu-j1076423.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hà Nội, Đống Đa
678,2023-08-01,Network And System Administrator,CÔNG TY TNHH ROHTO-MENTHOLATUM (VIỆT NAM),Thoả thuận,Bình Dương: Thuận An,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/network-and-system-administrator/994373.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Bình Dương, Thuận An
679,2023-08-01,Java Developer (Senior),Công ty TNHH Hệ thống Thông Tin FPT,Thoả thuận,Hồ Chí Minh,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/java-developer-senior/986969.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh,
680,2023-08-01,Fullstack Developer (Java/Angular),Công ty TNHH Hệ thống Thông Tin FPT,Thoả thuận,Hồ Chí Minh,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/fullstack-developer-java-angular/1007339.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh,
681,2023-08-01,Lập Trình Viên Fullstack Developer,"CÔNG TY Cá»"" PHẦN DỊCH VỤ VÀ THÆ¯Æ NG MẠI ĐIỆN TỬ QUỐC TẾ EBIS",15 - 30 triệu,Hà Nội: Đống Đa,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-fullstack-developer/901910.html?ta_source=JobSearchList_LinkDetail,15,30,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Đống Đa
